col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,SOM_id
0,5,8,1,0,1,1,1,0,2,2,12,5,3,4,4,0,2,1,4,4,1,0,0,0,0,0,2,0,1,3,1,2,0,1,0,1,0,7,0,0,6,0,3,2,2,8,7,13,18,11,21,15,12,14,22,22,18,3,5,6,13,16,9,5,10,10,8,9,11,3,3,5,3,3,0,0,1,9,1,2,1,0,0,0,0,0,1,0,3,2,3,8,2,9,4,3,1,4,2,6,7,7,6,3,6,5,5,4,10,1,8,7,4,4,4,7,7,6,11,6,4,8,6,8,7,3,1,5,3,6,6,3,4,7,4,5,1,8,9,5,10,1,6,3,3,29
0,3,2,1,1,1,5,0,0,2,2,1,2,3,12,4,0,0,7,1,3,3,4,1,3,0,0,2,0,1,1,0,1,1,2,0,1,4,5,0,0,1,0,3,0,2,8,7,13,16,10,14,14,10,12,22,20,15,4,4,7,19,9,10,1,9,8,8,8,12,3,3,4,3,2,0,0,1,8,0,1,1,0,1,0,2,0,2,5,11,6,2,7,4,1,0,4,1,1,1,4,4,2,2,6,4,3,2,0,1,1,6,7,3,3,0,6,2,4,8,4,2,6,4,8,1,2,1,0,0,0,2,1,2,1,0,2,3,5,4,1,1,0,2,4,2,29
0,7,4,1,2,1,6,0,2,5,9,18,9,7,6,2,2,7,7,4,1,2,2,3,0,1,2,2,4,0,1,0,3,1,2,1,4,4,3,2,2,2,2,2,0,2,15,11,14,19,10,19,16,15,16,23,22,20,4,3,5,10,6,12,5,13,14,7,12,12,3,4,4,3,4,0,0,3,7,5,2,1,2,3,2,2,0,0,2,2,1,6,8,7,9,4,4,2,8,3,6,7,6,9,5,5,9,9,6,11,1,12,6,3,5,7,4,10,7,10,8,4,10,6,7,7,3,2,6,3,6,9,2,5,1,6,5,2,4,5,3,7,2,5,3,2,29
0,11,4,5,3,0,3,0,3,7,8,15,10,14,14,3,2,12,6,5,3,2,6,2,3,1,1,4,5,2,3,1,3,1,5,2,4,3,7,4,3,3,3,2,4,4,19,10,16,19,9,21,22,22,17,26,25,19,7,5,9,12,10,13,5,10,10,8,12,10,3,4,6,6,4,3,2,3,6,6,2,1,3,6,7,3,1,2,2,4,0,7,3,4,5,2,5,2,7,3,5,3,5,13,14,6,6,8,9,9,6,14,4,6,6,4,7,8,4,3,8,5,1,4,2,6,0,3,5,1,7,7,6,3,1,4,2,7,3,8,6,4,2,5,2,4,29
0,3,1,1,0,0,2,2,15,5,0,5,5,11,4,6,7,5,1,7,12,6,7,6,5,1,1,4,0,2,1,1,3,2,7,4,1,6,4,5,6,5,5,7,4,11,8,13,14,18,14,16,18,14,12,27,20,20,3,9,8,17,8,7,4,10,14,10,14,13,3,4,3,8,7,2,1,0,4,2,1,1,0,2,3,2,2,0,0,3,2,4,4,2,1,0,4,1,0,2,3,2,3,5,2,1,1,0,5,2,2,11,1,6,5,2,5,14,4,8,1,9,6,2,3,2,3,1,0,0,0,2,1,0,0,0,1,1,2,0,1,0,0,3,1,1,29
2,4,4,2,2,1,2,2,8,9,6,3,5,14,4,8,10,14,4,10,14,10,9,7,10,0,4,4,0,2,2,4,3,6,21,3,5,7,17,3,5,8,12,9,8,17,18,17,21,21,16,17,12,14,20,21,22,18,3,8,12,20,10,12,6,12,11,11,9,18,3,4,4,8,6,2,1,0,2,2,2,1,1,3,4,5,2,1,0,2,2,6,4,1,2,3,3,1,1,1,3,2,1,7,1,0,3,1,3,3,6,9,5,9,7,1,4,9,2,11,4,9,4,1,3,1,5,0,1,0,0,3,1,0,3,2,1,3,3,2,3,1,0,1,0,2,29
0,0,1,1,0,1,1,0,0,2,1,5,2,5,3,2,4,9,1,2,18,5,6,0,3,2,4,1,0,1,7,1,1,3,3,1,4,2,2,1,3,3,11,14,13,2,9,10,13,19,14,20,16,22,15,29,27,17,3,6,8,12,11,8,5,10,10,10,10,16,5,7,6,7,2,1,2,0,4,0,3,3,1,3,2,4,3,5,4,2,2,10,2,4,2,3,6,2,2,6,6,4,2,1,5,2,3,4,5,1,1,6,2,1,2,3,9,2,5,3,4,2,2,1,1,7,3,0,5,4,5,9,5,6,4,4,3,4,8,6,3,11,2,6,3,6,29
1,0,0,3,2,2,3,0,0,0,2,4,7,9,6,4,2,18,4,5,11,2,4,1,3,1,6,0,4,1,8,1,1,2,3,0,3,0,1,1,1,3,14,12,4,11,17,15,20,20,17,21,16,24,17,33,24,15,4,7,8,9,9,9,5,13,11,12,10,15,6,8,8,3,2,3,2,0,3,0,6,2,0,2,1,5,1,5,0,2,6,8,1,2,2,0,3,4,1,3,5,8,2,2,5,5,6,2,3,4,2,5,0,0,3,2,9,2,6,4,3,3,0,1,4,7,4,1,5,4,8,8,4,6,2,7,3,3,7,4,4,5,3,3,0,2,29
0,3,2,0,2,1,1,0,1,1,0,1,0,1,0,0,1,1,3,2,11,2,1,2,0,1,0,0,0,0,0,2,0,1,0,0,0,0,3,2,2,4,10,13,3,13,18,19,20,20,17,18,17,22,32,26,22,18,4,6,5,8,10,10,5,11,13,9,13,12,4,5,3,3,1,0,2,0,4,0,0,1,1,2,1,2,0,3,0,3,0,5,5,1,2,2,4,4,0,2,5,2,2,3,2,4,1,0,1,2,1,2,1,0,1,2,2,3,6,2,0,4,2,0,1,0,0,1,0,0,4,0,2,0,0,0,1,3,1,2,2,2,1,3,4,3,30
1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,4,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7,8,3,11,16,16,19,20,14,18,13,10,17,22,20,15,3,3,5,7,8,7,1,12,7,8,7,10,2,5,3,3,1,0,2,0,2,0,0,1,0,0,1,0,0,0,1,2,0,4,1,1,2,0,3,2,0,2,3,2,1,1,0,0,1,0,0,1,0,2,1,0,1,0,2,3,2,7,3,2,4,1,4,7,2,0,1,2,5,5,2,4,0,3,4,3,4,3,1,4,1,3,3,0,30
0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,4,0,1,0,1,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,1,7,9,3,11,17,15,19,20,14,17,12,15,18,21,20,15,4,3,5,7,8,6,3,9,7,9,9,10,3,3,4,3,1,0,0,0,2,0,0,1,0,1,0,4,1,0,0,2,0,4,1,1,2,0,3,1,0,1,5,2,1,1,0,0,0,0,1,1,0,2,1,0,0,0,0,2,2,0,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,30
0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,5,9,11,17,18,12,15,12,8,13,20,21,18,3,3,5,9,8,7,1,8,7,9,7,9,4,3,3,3,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,1,1,1,3,2,1,1,0,0,0,0,0,1,0,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,30
0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,5,9,10,16,18,12,13,12,8,12,20,21,15,3,3,5,7,6,7,1,8,7,7,7,9,2,3,3,3,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,3,2,1,1,0,0,0,1,1,1,0,2,0,2,0,0,0,1,5,2,0,2,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,2,30
1,2,0,2,1,1,1,3,3,2,6,10,6,4,6,10,8,3,4,5,8,1,6,2,7,14,10,2,1,0,7,0,0,4,1,1,2,1,0,2,4,5,12,12,4,14,20,22,23,26,19,18,22,14,16,20,23,23,5,9,7,15,5,4,8,9,5,10,10,11,3,3,4,4,3,1,0,0,5,0,0,3,0,1,3,6,1,4,1,2,1,8,4,2,5,3,6,4,1,3,5,5,3,1,5,3,1,2,9,4,4,2,5,1,1,4,2,8,7,2,3,1,2,1,1,2,1,1,3,0,0,1,1,1,1,0,0,0,2,1,3,3,2,3,0,2,30
1,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,9,10,16,18,13,13,16,11,14,20,20,16,3,3,5,10,8,7,1,8,7,7,7,9,2,3,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,2,3,2,1,1,0,0,1,0,2,1,0,4,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
0,5,5,1,2,4,4,1,1,3,4,9,3,10,6,2,4,5,3,2,5,6,2,3,11,0,2,1,0,1,2,2,2,0,4,1,3,4,4,4,8,12,11,12,8,17,19,15,20,21,14,16,18,16,17,21,22,19,4,6,10,9,7,10,5,10,10,12,8,11,2,3,5,3,1,0,1,0,2,2,3,1,0,3,6,4,1,4,0,2,2,9,4,4,3,2,3,3,1,4,5,5,2,9,0,2,5,1,5,4,5,2,3,1,2,1,3,4,2,4,2,5,2,0,1,0,3,0,1,0,0,0,0,0,2,0,1,3,1,2,3,0,0,4,1,2,30
1,0,2,1,0,4,0,0,0,1,2,1,2,6,6,2,0,0,1,0,0,1,0,0,4,0,2,1,0,0,1,1,4,0,3,0,0,1,5,0,4,2,7,9,6,13,18,15,19,20,13,17,15,10,15,19,20,15,3,3,5,7,7,8,5,8,9,9,7,10,2,3,3,3,0,0,0,0,2,0,0,1,0,1,1,0,1,0,0,2,0,6,1,2,3,0,3,1,0,1,3,2,1,4,0,0,2,0,2,2,0,2,2,0,0,0,0,1,2,7,1,2,4,1,3,1,2,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,3,0,1,30
0,2,0,1,0,0,0,1,0,4,3,0,0,2,4,2,1,0,1,0,0,1,0,0,5,0,2,1,0,1,1,0,4,3,0,0,2,2,1,1,2,3,7,8,5,12,18,15,19,20,13,17,13,13,15,19,22,15,3,4,6,7,8,7,1,8,11,8,7,10,2,3,3,4,0,1,2,1,2,0,3,1,0,1,2,4,2,0,0,3,0,6,1,2,3,0,3,1,0,1,3,2,1,4,0,0,2,0,0,4,1,2,0,0,0,1,1,2,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,30
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,9,10,17,20,12,15,12,8,12,21,23,16,3,5,6,7,8,7,1,9,7,9,7,9,2,3,3,3,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,3,0,1,1,1,0,0,0,1,0,2,3,2,1,4,1,2,0,3,0,2,0,2,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,30
1,0,1,1,1,1,0,0,0,0,1,2,2,2,5,3,2,0,3,1,7,2,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,0,0,0,2,5,10,10,6,12,16,16,19,21,13,18,15,14,15,19,20,16,3,6,7,10,8,11,4,10,7,8,11,10,3,3,3,3,1,1,1,0,2,0,0,2,0,0,0,3,1,1,1,2,4,8,1,2,4,0,3,1,0,1,3,6,1,1,1,4,0,0,2,4,0,2,1,1,1,0,3,4,2,4,2,2,2,2,1,9,2,0,4,2,5,4,2,4,1,3,3,3,4,3,2,4,2,4,1,0,30
0,0,0,1,1,0,0,0,0,1,0,1,4,2,4,1,0,2,1,4,7,2,1,0,0,1,1,0,0,0,4,0,0,1,0,2,0,0,0,0,1,4,8,8,5,12,16,16,19,21,13,16,15,14,17,19,22,15,5,5,6,10,7,6,2,8,7,8,8,11,2,5,7,3,1,0,0,0,4,0,3,1,0,1,0,7,2,2,0,2,2,5,2,2,3,0,3,1,1,1,4,4,1,5,1,4,0,1,0,3,1,9,1,0,1,5,1,0,3,1,2,4,0,2,2,1,0,0,4,0,3,4,0,0,1,3,0,0,0,1,3,1,0,1,0,1,30
12,16,40,11,13,28,15,10,15,22,31,14,20,19,20,23,23,28,26,27,18,20,39,11,16,14,11,20,13,13,15,9,15,20,9,14,45,28,8,14,27,20,24,33,17,14,21,14,10,17,8,11,10,14,9,20,21,19,29,28,27,27,25,32,48,24,23,16,18,26,19,16,11,11,17,6,12,9,6,22,11,7,19,11,14,11,10,16,15,22,24,16,11,16,21,10,1,11,6,9,9,11,7,7,11,23,9,8,7,6,8,11,17,11,21,15,13,20,36,24,11,12,4,2,5,11,11,5,14,7,10,7,8,1,5,2,6,11,5,6,14,11,9,12,4,6,31
12,14,33,16,15,38,18,13,13,15,29,19,16,23,21,21,27,27,22,24,32,22,51,26,24,17,15,20,17,7,14,17,10,9,10,19,61,27,11,14,23,28,25,36,20,22,22,12,11,16,11,12,13,20,6,18,15,16,18,19,24,24,13,21,39,20,21,18,23,30,20,18,10,10,19,6,10,8,6,14,6,4,16,9,14,10,9,15,15,23,19,18,17,15,21,13,7,15,11,13,9,18,12,13,10,17,12,14,10,16,6,12,15,13,17,13,16,23,34,24,18,11,11,8,7,12,11,4,14,9,13,14,5,5,6,8,10,11,8,10,17,21,17,16,8,11,31
17,14,31,13,22,42,18,15,20,21,29,26,17,29,24,27,24,29,29,29,21,26,54,26,28,22,18,20,19,13,18,15,16,21,15,26,66,25,15,21,27,34,26,44,25,21,33,17,10,19,9,20,17,20,16,23,18,37,36,31,25,33,25,41,39,35,30,31,25,29,30,33,27,11,24,12,19,15,13,22,16,22,20,27,17,19,21,24,28,38,32,25,23,25,29,22,12,19,23,15,13,24,19,16,16,35,22,10,11,18,12,20,20,12,25,16,19,29,46,33,18,8,11,9,8,14,12,7,13,10,13,16,9,7,9,10,8,13,8,15,17,14,4,10,4,12,31
10,19,37,28,32,13,17,12,27,20,33,43,26,36,33,14,34,41,46,28,39,21,28,29,25,22,21,16,23,17,30,37,18,26,41,35,39,33,17,36,34,25,53,52,41,39,56,49,47,52,46,55,40,66,42,43,56,36,18,40,39,40,35,48,35,18,45,38,41,43,29,17,29,45,25,18,17,10,15,15,19,19,23,27,19,15,12,11,11,17,16,21,22,23,28,19,22,19,34,23,29,26,16,15,25,25,27,26,23,30,20,23,19,21,23,14,15,19,25,25,17,22,15,10,15,5,11,17,15,9,12,12,17,8,15,13,8,13,14,10,24,14,8,14,13,13,31
2,9,8,8,13,11,11,15,24,21,22,24,20,24,30,32,26,33,27,11,16,4,21,10,17,4,14,13,15,10,24,10,10,13,10,12,24,28,11,18,16,10,12,18,18,20,16,11,11,30,21,17,25,35,14,14,14,20,10,14,22,24,36,32,28,19,24,33,17,23,10,16,10,12,11,8,6,3,9,15,11,8,13,13,8,4,2,5,9,14,6,15,21,12,21,10,5,17,11,11,9,9,4,8,6,11,7,8,14,2,8,11,10,12,14,8,10,10,19,17,7,19,16,6,10,4,9,5,11,4,4,5,12,5,7,9,7,11,12,7,26,16,4,9,8,9,32
3,11,4,9,9,14,14,9,21,28,22,18,18,27,32,28,32,40,23,17,18,11,19,16,18,7,22,14,12,12,20,8,12,18,21,14,27,27,10,16,17,13,14,23,16,22,23,18,21,28,22,29,21,33,23,26,31,32,10,8,22,26,33,27,21,22,17,31,25,29,21,20,10,10,10,6,7,3,8,11,6,7,10,17,12,5,6,9,9,15,4,19,24,19,22,12,16,16,12,13,10,17,10,10,10,14,7,6,13,18,8,11,10,9,7,12,12,13,18,26,18,15,20,14,8,8,10,4,10,6,9,12,12,9,11,12,11,11,17,9,16,22,5,14,14,18,32
2,9,3,12,10,6,7,8,13,11,16,19,13,27,24,19,25,39,30,24,17,11,25,22,22,12,11,12,11,8,24,17,7,12,8,15,15,18,10,22,20,7,22,24,15,22,34,31,28,32,33,32,22,29,29,28,39,25,17,13,25,38,38,38,26,31,28,33,33,36,17,32,24,15,18,15,13,13,20,17,18,25,13,27,12,11,17,12,19,21,15,21,28,16,25,18,17,16,24,12,16,22,12,10,11,12,14,16,17,15,9,13,14,9,15,9,14,19,16,29,19,20,32,10,9,10,8,9,13,6,12,14,10,12,10,13,10,11,12,11,29,18,6,11,9,11,32
6,18,20,22,15,5,12,6,12,14,25,29,18,22,16,8,21,15,24,14,14,9,12,18,12,14,11,7,6,7,15,15,6,12,11,14,18,16,6,20,10,7,23,19,13,29,35,33,30,31,29,35,27,26,27,22,30,28,11,23,16,25,12,13,20,12,21,21,21,26,17,18,23,33,21,10,8,9,14,18,11,16,9,15,9,9,17,11,15,13,10,16,18,15,22,15,17,9,19,7,19,16,13,9,15,13,18,17,7,16,4,12,11,4,9,7,5,9,11,17,7,5,12,12,7,8,9,9,8,7,10,9,5,5,3,9,4,4,8,8,5,9,5,8,5,2,32
6,16,24,19,21,7,16,5,18,9,12,30,21,15,25,11,22,24,31,21,20,12,22,18,22,18,12,14,14,11,23,24,10,17,24,23,20,21,11,25,17,12,33,19,20,31,36,37,40,29,28,32,26,41,27,26,38,29,10,26,24,25,13,13,21,12,21,23,23,23,16,10,14,38,11,6,5,2,11,13,11,14,7,15,8,11,2,3,3,12,7,18,13,24,17,17,13,9,16,12,21,14,8,8,15,12,18,18,9,17,11,14,4,8,11,7,2,11,13,13,7,8,4,7,10,4,12,9,8,3,8,4,7,5,6,7,5,6,7,6,16,11,7,7,2,10,32
9,17,20,19,13,8,8,4,13,16,19,25,14,17,27,11,14,15,26,17,18,6,10,16,14,15,12,8,10,11,17,14,9,19,17,14,28,25,10,11,19,20,17,30,26,23,19,15,25,30,32,41,25,44,25,33,37,28,17,26,21,26,28,28,20,19,25,23,20,30,21,24,24,22,19,10,12,13,17,21,14,20,11,19,13,13,18,14,22,19,15,22,27,20,15,14,19,17,36,11,19,19,18,10,17,19,16,24,10,21,9,19,20,12,20,12,10,15,13,26,15,14,17,13,14,8,9,8,13,8,16,14,11,10,6,11,7,6,10,5,19,14,6,8,9,11,32
6,18,14,14,12,13,13,7,11,12,10,12,7,11,11,12,15,15,3,9,1,2,2,10,11,10,16,2,6,3,8,7,4,3,4,5,8,11,17,43,37,19,14,31,14,24,30,31,27,22,18,24,17,22,24,29,24,23,5,10,9,16,12,13,10,17,13,11,18,18,8,9,5,5,5,3,2,2,13,9,5,2,3,1,3,3,7,18,8,8,18,21,17,7,13,4,10,7,9,7,10,11,15,9,7,6,8,11,5,15,5,14,13,11,4,10,9,14,13,16,8,11,13,5,12,7,6,2,6,8,7,9,4,5,6,5,4,2,8,9,6,14,6,10,3,4,33
0,7,25,3,6,3,4,3,5,5,8,6,19,24,17,13,16,16,6,19,7,9,9,17,15,8,15,12,8,7,9,11,8,6,5,3,11,16,11,18,12,11,17,13,2,30,22,19,19,25,17,21,16,19,15,29,26,22,7,7,11,18,14,14,18,34,29,19,30,24,8,17,8,11,13,4,2,2,9,13,11,16,2,6,8,4,8,7,5,5,19,31,27,12,17,10,8,5,9,7,8,9,10,10,5,8,6,12,5,15,6,11,9,10,6,14,10,13,16,22,12,14,18,10,8,13,8,11,11,15,10,13,7,9,13,11,8,8,13,8,8,17,10,11,11,9,33
0,8,15,3,8,5,5,2,2,3,6,6,7,11,16,9,12,12,6,19,7,7,11,13,15,9,8,11,10,5,9,8,6,7,5,4,12,15,16,11,16,14,26,15,6,36,30,26,27,25,18,23,17,16,19,23,22,21,10,8,11,14,16,18,21,35,30,23,35,26,11,17,9,14,18,13,5,7,9,14,12,13,7,8,7,5,5,6,3,8,15,31,25,13,16,10,7,5,7,9,10,8,11,12,5,11,9,9,6,12,8,13,9,6,6,8,11,10,12,19,8,16,13,7,5,11,6,6,7,9,8,12,5,6,8,9,7,2,9,6,6,12,3,6,3,5,33
3,9,23,4,15,18,40,6,2,8,8,12,6,13,15,6,12,14,9,8,1,8,7,13,14,5,9,3,2,5,8,7,10,11,4,7,3,11,7,8,9,13,25,14,12,24,28,26,28,24,23,31,25,23,19,28,25,24,8,16,11,15,16,12,8,14,17,10,21,17,12,8,9,6,6,4,5,7,7,5,18,31,13,10,9,11,5,8,2,5,5,10,9,6,6,9,10,6,3,11,12,9,6,14,5,9,3,6,15,26,20,9,6,6,4,11,11,14,10,19,4,14,9,9,6,5,6,2,14,7,7,6,9,7,8,6,5,4,5,7,7,8,2,6,5,10,33
2,3,2,6,1,0,0,1,0,3,5,7,0,9,5,5,8,8,8,3,7,3,5,9,6,4,1,3,3,2,12,4,4,7,5,10,6,10,5,3,3,3,13,12,7,15,21,20,23,23,18,22,16,16,17,24,23,19,5,5,9,14,20,11,8,9,12,18,12,19,10,15,14,7,10,4,5,8,9,12,7,13,9,12,7,5,15,10,13,11,11,11,18,7,12,5,11,7,11,2,9,10,7,6,6,5,8,8,5,10,4,10,11,5,7,5,7,4,8,12,8,4,11,7,4,7,3,4,6,4,8,10,6,6,5,6,4,5,7,7,8,15,1,8,8,8,34
0,3,4,4,1,1,7,0,3,2,3,11,5,4,3,8,5,3,3,4,5,3,1,3,5,2,4,1,2,1,4,5,3,7,1,2,1,5,2,5,4,4,11,9,8,16,19,21,23,24,14,22,15,19,18,22,25,15,5,9,7,15,11,8,5,10,12,14,9,14,5,13,16,8,12,4,5,8,9,8,7,12,7,12,7,4,15,10,19,10,7,13,20,8,14,6,13,10,16,6,8,11,11,8,4,9,7,8,6,14,4,9,11,4,7,6,6,7,6,11,6,5,8,5,4,7,3,10,7,4,8,7,4,6,5,4,4,1,5,5,5,11,1,5,3,5,34
1,7,2,8,3,5,5,2,2,4,2,6,4,7,3,8,7,5,9,6,2,3,7,8,8,1,2,3,5,3,1,6,4,5,11,10,16,11,5,7,3,5,9,18,8,21,20,20,22,22,21,20,17,14,18,23,25,18,9,5,7,13,18,13,7,9,13,11,11,15,6,16,16,8,12,2,4,10,8,8,2,7,6,12,6,6,8,5,11,12,5,10,12,10,5,1,12,4,1,2,9,8,3,2,5,3,2,4,3,1,3,7,4,3,6,1,6,4,4,7,6,4,5,2,4,1,4,5,1,1,1,2,0,3,2,4,2,2,3,4,2,2,1,3,4,2,34
1,3,19,2,5,8,10,2,0,4,2,4,3,5,13,2,7,6,5,6,1,3,6,7,13,5,7,0,4,3,2,3,8,10,2,2,3,4,0,0,5,4,11,10,5,22,27,24,21,21,18,23,18,14,17,23,23,18,5,11,5,13,12,8,6,16,13,9,15,14,5,6,6,4,4,1,1,0,3,8,4,16,3,1,1,3,3,1,0,4,3,13,9,9,10,4,6,3,4,4,8,8,7,7,4,11,5,6,5,15,5,8,7,3,3,6,4,9,11,17,6,6,11,6,4,9,3,1,6,3,6,8,2,4,4,8,4,3,4,3,2,6,2,5,3,2,34
0,3,4,2,2,7,10,2,0,5,4,4,2,0,5,4,6,6,6,7,1,2,6,7,20,6,5,1,2,4,4,7,6,10,3,2,4,6,2,5,3,10,20,13,7,17,27,27,20,21,19,19,16,19,18,25,23,19,5,12,9,12,12,8,5,9,12,9,17,18,6,5,7,4,3,1,2,0,3,6,9,15,10,3,3,5,2,3,0,3,4,10,1,5,4,3,9,3,2,3,6,2,3,2,4,7,2,4,2,9,7,5,2,1,0,3,2,4,5,7,4,6,3,1,1,2,1,3,8,5,4,4,2,1,5,2,2,0,1,4,3,4,1,3,1,3,34
1,0,9,2,3,3,2,1,6,10,4,9,6,4,6,4,5,5,3,8,0,6,4,6,5,4,3,7,4,2,5,1,4,9,7,1,3,3,2,8,4,4,12,11,5,17,20,19,24,20,14,20,15,11,18,23,22,16,3,7,5,7,10,8,3,10,10,10,11,14,7,13,15,9,8,5,4,10,8,9,8,12,8,12,8,7,14,11,13,10,11,9,14,5,11,6,12,5,14,3,8,9,6,7,5,5,7,7,3,12,2,11,9,5,8,8,5,7,7,13,12,3,9,9,5,9,6,4,6,6,10,11,7,6,6,5,4,5,6,8,5,11,2,5,6,6,34
1,3,16,5,3,1,1,3,3,2,1,11,4,5,4,12,0,6,6,6,2,3,5,1,5,6,3,4,4,0,1,5,2,3,5,2,1,2,0,10,1,2,14,10,5,16,20,20,22,21,14,20,15,14,18,27,20,20,4,12,6,7,11,8,3,12,7,12,11,13,7,13,15,9,11,3,6,9,9,8,9,12,8,11,6,5,14,10,12,10,9,11,15,5,11,7,13,7,14,3,10,10,9,8,5,9,10,7,5,13,8,10,14,5,6,8,8,10,8,16,8,7,9,9,10,7,4,3,5,6,8,8,4,4,3,4,5,2,6,5,6,9,2,6,5,4,34
0,2,14,7,4,2,5,1,4,5,5,7,8,4,3,7,4,10,4,8,0,1,7,7,2,7,3,5,2,4,1,2,1,3,3,1,4,4,1,7,3,4,11,10,4,18,17,16,22,22,15,16,17,17,19,21,27,18,5,4,7,7,8,8,2,9,12,10,16,12,6,13,16,10,9,2,3,10,8,8,3,8,5,12,7,8,9,5,10,10,5,6,10,5,5,1,12,1,2,2,7,6,3,3,4,4,3,3,2,2,1,8,6,4,4,5,3,2,3,13,8,4,6,4,4,1,3,2,3,2,1,3,1,4,2,0,4,2,2,5,1,2,0,2,5,3,34
2,7,15,2,2,3,8,7,11,12,14,13,8,11,13,13,16,18,10,18,2,11,7,10,13,7,6,9,6,8,7,8,7,7,4,9,3,4,1,5,4,4,11,11,7,11,22,13,17,20,14,24,17,20,19,22,26,21,9,7,9,11,15,10,6,11,15,12,16,16,6,7,5,3,8,1,7,4,6,12,5,2,4,1,3,6,4,5,6,5,6,10,10,11,15,8,12,6,12,5,8,11,9,11,7,9,7,9,6,15,8,14,10,11,7,9,8,10,11,24,12,12,13,14,12,11,5,2,9,8,7,10,8,6,6,7,7,6,6,10,8,14,5,8,8,8,34
4,9,18,5,2,2,5,5,4,4,1,3,6,3,3,3,13,15,15,12,5,12,6,12,11,6,6,3,1,5,2,5,3,12,1,4,4,4,0,3,2,3,18,12,10,23,33,20,29,25,16,28,21,15,18,22,26,20,7,7,11,16,10,13,6,11,9,11,12,19,12,14,20,8,11,9,5,9,12,13,7,12,9,14,6,4,16,12,13,9,10,9,15,10,13,10,11,8,14,5,14,12,11,8,7,7,13,11,5,14,3,11,16,9,11,10,6,11,8,18,8,9,10,10,10,7,6,2,8,5,11,13,2,5,3,8,6,3,6,9,3,7,3,8,4,1,34
1,11,16,4,5,0,8,5,3,0,1,4,7,4,7,8,10,18,17,11,5,8,9,10,11,5,5,6,3,3,3,7,4,9,4,10,4,4,2,4,5,3,21,11,6,18,30,21,28,25,17,21,19,18,19,21,28,22,5,7,8,13,10,7,7,12,12,11,13,19,12,6,8,4,4,5,2,1,6,11,4,1,1,5,1,3,4,5,4,7,5,3,3,9,4,8,11,6,9,3,14,12,2,8,6,6,1,7,7,11,7,8,6,11,5,7,10,11,6,13,5,10,2,9,7,3,6,4,8,7,8,13,3,6,6,5,4,5,1,9,6,1,4,4,1,5,34
